application_id,officer_id,loan_type_id,submission_date,submission_date_id,end_date,loan_amount,interest_rate,credit_score,applicant_age,applicant_income,num_dependents,outcome,total_processing_days,submission_stage_days,doc_verification_days,credit_check_days,underwriting_days,approval_days,disbursement_days,is_month_end_application,is_anomaly,region,loan_type,date_id,full_date,year,quarter,month,month_name,week,day_of_week,day_name,is_weekend,is_month_end,is_quarter_end
APP02572,OFF030,LT05,2023-06-13,20230613,2023-07-20,1036000,9.15,750,56,205000,2,Approved,37.4,3.98,6.87,5.8,9.08,5.73,5.94,False,False,South,Education Loan,20230613,2023-06-13,2023,2,6,June,24,1,Tuesday,False,False,False
APP02573,OFF033,LT03,2023-04-11,20230411,2023-05-10,940000,10.42,766,42,782000,2,Approved,29.19,2.81,5.77,4.06,8.53,3.8,4.22,False,False,South,Auto Loan,20230411,2023-04-11,2023,2,4,April,15,1,Tuesday,False,False,False
APP02574,OFF011,LT03,2022-07-08,20220708,2022-08-01,1049000,9.15,605,46,517000,1,Approved,24.82,2.77,5.22,3.11,6.61,3.51,3.6,False,False,East,Auto Loan,20220708,2022-07-08,2022,3,7,July,27,4,Friday,False,False,False
APP02575,OFF009,LT02,2024-03-31,20240331,,6322000,9.1,797,23,337000,0,In Progress,53.12,6.77,10.12,8,12.4,7.94,7.89,True,False,South,Home Loan,20240331,2024-03-31,2024,1,3,March,13,6,Sunday,True,True,True
APP02576,OFF015,LT04,2023-01-12,20230112,2023-03-01,4578000,14.02,624,27,1545000,2,Approved,48.82,6.49,8.79,7.49,10.85,7.15,8.05,False,False,North,Business Loan,20230112,2023-01-12,2023,1,1,January,2,3,Thursday,False,False,False
APP02577,OFF036,LT05,2022-06-08,20220608,2022-07-04,200000,9.84,769,44,510000,1,Withdrawn,26.75,2.82,5.38,3.78,6.88,4.02,3.87,False,False,West,Education Loan,20220608,2022-06-08,2022,2,6,June,23,2,Wednesday,False,False,False
APP02578,OFF030,LT04,2023-10-04,20231004,2023-11-26,3481000,14,640,38,987000,2,Approved,53.62,7.54,10.07,8.19,11.49,8.29,8.04,False,False,South,Business Loan,20231004,2023-10-04,2023,4,10,October,40,2,Wednesday,False,False,False
APP02579,OFF026,LT04,2022-12-04,20221204,2023-01-09,2295000,15.88,675,31,702000,2,Withdrawn,36.94,4.57,6.85,5.69,8.42,5.85,5.56,False,False,South,Business Loan,20221204,2022-12-04,2022,4,12,December,48,6,Sunday,True,False,False
APP02580,OFF024,LT04,2023-02-03,20230203,2023-03-26,3914000,13.26,600,62,1694000,0,Approved,51.07,7.19,9.09,7.93,11.56,7.7,7.6,False,False,West,Business Loan,20230203,2023-02-03,2023,1,2,February,5,4,Friday,False,False,False
APP02581,OFF007,LT01,2024-01-13,20240113,2024-02-17,444000,12.37,775,62,1280000,0,Rejected,35.75,4.26,6.59,5.69,9.47,5.38,4.36,False,False,South,Personal Loan,20240113,2024-01-13,2024,1,1,January,2,5,Saturday,True,False,False
APP02582,OFF022,LT01,2023-05-06,20230506,,53000,14.22,633,64,1121000,3,In Progress,25.03,2.29,4.39,3.54,6.53,4.01,4.27,False,False,North,Personal Loan,20230506,2023-05-06,2023,2,5,May,18,5,Saturday,True,False,False
APP02583,OFF035,LT01,2022-05-14,20220514,2022-06-01,71000,13.74,733,29,1844000,3,Approved,18.44,2.11,3.38,2.66,4.89,2.94,2.46,False,False,North,Personal Loan,20220514,2022-05-14,2022,2,5,May,19,5,Saturday,True,False,False
APP02584,OFF001,LT03,2023-01-20,20230120,2023-02-11,584000,9.3,600,40,1301000,4,Withdrawn,22.55,2.37,4.28,3.58,6.57,2.63,3.12,False,False,North,Auto Loan,20230120,2023-01-20,2023,1,1,January,3,4,Friday,False,False,False
APP02585,OFF041,LT01,2023-05-08,20230508,2023-06-11,383000,14.48,603,42,782000,4,Rejected,34.23,4.02,6.26,5.12,8.77,4.68,5.38,False,False,South,Personal Loan,20230508,2023-05-08,2023,2,5,May,19,0,Monday,False,False,False
APP02586,OFF037,LT05,2022-04-02,20220402,2022-05-06,908000,9.74,677,51,1864000,2,Approved,34.69,3.8,6.1,5.22,8.84,5.39,5.34,False,False,West,Education Loan,20220402,2022-04-02,2022,2,4,April,13,5,Saturday,True,False,False
APP02587,OFF031,LT01,2022-04-09,20220409,2022-05-05,244000,11.87,612,43,369000,2,Approved,26.56,2.31,4.77,4.44,6.89,3.94,4.21,False,False,South,Personal Loan,20220409,2022-04-09,2022,2,4,April,14,5,Saturday,True,False,False
APP02588,OFF020,LT01,2024-01-01,20240101,2024-01-24,193000,12.83,688,44,682000,3,Withdrawn,23.37,2.78,4.19,3.51,6.32,3.18,3.39,False,False,East,Personal Loan,20240101,2024-01-01,2024,1,1,January,1,0,Monday,False,False,False
APP02589,OFF026,LT05,2023-02-04,20230204,2023-03-01,364000,10.53,516,50,1910000,0,Approved,25.51,2.79,4.74,3.57,6.71,3.91,3.79,False,False,South,Education Loan,20230204,2023-02-04,2023,1,2,February,5,5,Saturday,True,False,False
APP02590,OFF026,LT03,2022-09-23,20220923,2022-10-16,1164000,10.59,683,28,1001000,4,Approved,23.47,2.22,4.64,3.3,6.07,3.41,3.83,False,False,South,Auto Loan,20220923,2022-09-23,2022,3,9,September,38,4,Friday,False,False,False
APP02591,OFF007,LT03,2024-04-14,20240414,2024-05-14,1004000,11.34,640,33,288000,2,Rejected,30.09,3.16,5.73,3.9,8.62,4.35,4.33,False,False,South,Auto Loan,20240414,2024-04-14,2024,2,4,April,15,6,Sunday,True,False,False
APP02592,OFF033,LT01,2024-10-25,20241025,2024-12-14,60000,13.33,792,25,569000,3,Approved,50.06,5.26,9.41,7.84,12.61,7.6,7.34,True,False,South,Personal Loan,20241025,2024-10-25,2024,4,10,October,43,4,Friday,False,False,False
APP02593,OFF010,LT01,2024-02-22,20240222,2024-03-13,151000,14.27,850,32,1768000,0,Approved,20.26,2.5,4.29,3.37,5.51,1.65,2.94,False,False,East,Personal Loan,20240222,2024-02-22,2024,1,2,February,8,3,Thursday,False,False,False
APP02594,OFF003,LT03,2022-11-27,20221127,2022-12-28,607000,9.16,735,42,1958000,0,Rejected,31.18,3.44,6.24,4.27,8.4,4.45,4.38,True,False,North,Auto Loan,20221127,2022-11-27,2022,4,11,November,47,6,Sunday,True,False,False
APP02595,OFF030,LT01,2022-07-11,20220711,2022-08-10,82000,14.21,678,46,1543000,1,Rejected,30.04,3.18,5.12,4.32,7.95,4.47,5,False,False,South,Personal Loan,20220711,2022-07-11,2022,3,7,July,28,0,Monday,False,False,False
APP02596,OFF015,LT02,2022-10-16,20221016,,2306000,10.01,714,40,1378000,1,In Progress,35.96,4.56,6.49,5.74,8.47,5.35,5.35,False,False,North,Home Loan,20221016,2022-10-16,2022,4,10,October,41,6,Sunday,True,False,False
APP02597,OFF011,LT05,2024-11-23,20241123,2024-12-21,1056000,8.22,729,36,1365000,1,Approved,28.82,3.46,5.13,3.96,7.29,4.59,4.39,False,False,East,Education Loan,20241123,2024-11-23,2024,4,11,November,47,5,Saturday,True,False,False
APP02598,OFF039,LT05,2023-12-01,20231201,2023-12-26,567000,9.94,617,44,1498000,1,Approved,25.26,3.28,4.51,4.02,5.98,3.92,3.55,False,False,Central,Education Loan,20231201,2023-12-01,2023,4,12,December,48,4,Friday,False,False,False
APP02599,OFF009,LT03,2023-08-19,20230819,2023-09-08,63000,10.79,614,31,1422000,2,Rejected,20.39,2.07,3.75,3.35,5.37,2.68,3.17,False,False,South,Auto Loan,20230819,2023-08-19,2023,3,8,August,33,5,Saturday,True,False,False
APP02600,OFF028,LT01,2024-03-04,20240304,2024-03-29,85000,12.66,850,53,1217000,2,Rejected,25.3,3.25,5.15,3.7,6.34,3.49,3.37,False,False,South,Personal Loan,20240304,2024-03-04,2024,1,3,March,10,0,Monday,False,False,False
APP02601,OFF040,LT05,2022-06-03,20220603,2022-06-28,349000,10.42,714,38,508000,0,Rejected,25.73,2.91,4.8,3.34,6.41,3.94,4.33,False,False,North,Education Loan,20220603,2022-06-03,2022,2,6,June,22,4,Friday,False,False,False
APP02602,OFF037,LT04,2022-07-19,20220719,2022-09-05,2813000,15.76,759,60,387000,0,Approved,48.55,5.99,8.97,7.73,11.17,7.29,7.4,False,False,West,Business Loan,20220719,2022-07-19,2022,3,7,July,29,1,Tuesday,False,False,False
APP02603,OFF010,LT03,2022-06-28,20220628,2022-08-04,1437000,9.85,594,22,1115000,2,Approved,37.2,3.87,6.73,5.46,9.91,5.53,5.7,True,False,East,Auto Loan,20220628,2022-06-28,2022,2,6,June,26,1,Tuesday,False,False,False
APP02604,OFF030,LT03,2022-12-14,20221214,,1156000,11.74,814,49,581000,0,In Progress,30.2,3.57,5.67,3.96,7.9,4.48,4.62,False,False,South,Auto Loan,20221214,2022-12-14,2022,4,12,December,50,2,Wednesday,False,False,False
APP02605,OFF011,LT01,2023-07-28,20230728,2023-09-04,206000,12.99,798,48,1720000,3,Approved,38.59,4.52,7.04,5.85,10.2,5.58,5.4,True,False,East,Personal Loan,20230728,2023-07-28,2023,3,7,July,30,4,Friday,False,False,False
APP02606,OFF023,LT01,2022-05-26,20220526,,86000,13.5,707,48,547000,1,In Progress,46.23,5.64,8.53,6.86,11.41,6.84,6.95,True,False,South,Personal Loan,20220526,2022-05-26,2022,2,5,May,21,3,Thursday,False,False,False
APP02607,OFF050,LT04,2023-06-13,20230613,2023-08-01,3630000,14.11,750,58,1155000,2,Approved,49.69,6.84,9.01,7.47,11.1,7.55,7.72,False,False,Central,Business Loan,20230613,2023-06-13,2023,2,6,June,24,1,Tuesday,False,False,False
APP02608,OFF017,LT04,2022-10-15,20221015,2022-11-29,4249000,15.98,581,35,661000,1,Rejected,45.3,6.23,7.77,7.74,10.36,6.47,6.73,False,False,North,Business Loan,20221015,2022-10-15,2022,4,10,October,41,5,Saturday,True,False,False
APP02609,OFF037,LT04,2022-03-23,20220323,,2974000,14.96,813,37,760000,1,In Progress,48.8,6.69,9.05,7.66,10.83,7.28,7.29,False,False,West,Business Loan,20220323,2022-03-23,2022,1,3,March,12,2,Wednesday,False,False,False
APP02610,OFF019,LT04,2024-04-17,20240417,2024-06-05,4029000,14.67,663,32,1892000,2,Rejected,49.28,6.13,8.45,7.72,11.68,8.02,7.28,False,False,West,Business Loan,20240417,2024-04-17,2024,2,4,April,16,2,Wednesday,False,False,False
APP02611,OFF044,LT02,2024-06-21,20240621,2024-07-20,2955000,10.31,647,36,435000,1,Approved,29,3.75,5.29,4.72,6.94,3.72,4.58,False,False,Central,Home Loan,20240621,2024-06-21,2024,2,6,June,25,4,Friday,False,False,False
APP02612,OFF040,LT03,2024-02-05,20240205,2024-02-27,932000,9.01,662,22,844000,0,Approved,22.89,2.46,4.52,3.74,6.1,3.11,2.96,False,False,North,Auto Loan,20240205,2024-02-05,2024,1,2,February,6,0,Monday,False,False,False
APP02613,OFF027,LT05,2024-07-10,20240710,,94000,8.04,541,35,207000,4,In Progress,31.3,3.74,5.33,4.63,8.1,4.82,4.68,False,False,West,Education Loan,20240710,2024-07-10,2024,3,7,July,28,2,Wednesday,False,False,False
APP02614,OFF044,LT01,2022-04-27,20220427,2022-06-02,308000,14.1,644,27,1177000,2,Rejected,36.18,3.74,6.64,5.58,9.01,5.67,5.54,True,False,Central,Personal Loan,20220427,2022-04-27,2022,2,4,April,17,2,Wednesday,False,False,False
APP02615,OFF016,LT05,2022-01-17,20220117,,213000,9.48,690,31,280000,2,In Progress,25.68,3.65,4.79,3.67,6.17,3.73,3.67,False,False,East,Education Loan,20220117,2022-01-17,2022,1,1,January,3,0,Monday,False,False,False
APP02616,OFF007,LT03,2024-02-09,20240209,,659000,9.4,555,41,267000,0,In Progress,29.85,3.37,5.58,4.37,7.9,3.8,4.83,False,False,South,Auto Loan,20240209,2024-02-09,2024,1,2,February,6,4,Friday,False,False,False
APP02617,OFF026,LT01,2023-04-02,20230402,,346000,14.34,659,59,1193000,1,In Progress,26.95,2.79,5.2,4.13,6.54,4.03,4.26,False,False,South,Personal Loan,20230402,2023-04-02,2023,2,4,April,13,6,Sunday,True,False,False
APP02618,OFF030,LT01,2023-12-16,20231216,2024-01-17,144000,13.48,673,55,408000,0,Withdrawn,32.01,3,5.78,4.59,8.5,5.17,4.97,False,False,South,Personal Loan,20231216,2023-12-16,2023,4,12,December,50,5,Saturday,True,False,False
APP02619,OFF042,LT05,2024-08-10,20240810,2024-09-02,106000,10.81,724,52,1917000,0,Approved,23.03,2.58,4.72,3.12,5.75,3.6,3.26,False,False,East,Education Loan,20240810,2024-08-10,2024,3,8,August,32,5,Saturday,True,False,False
APP02620,OFF012,LT01,2024-03-23,20240323,2024-04-17,465000,13.05,607,48,1391000,0,Rejected,25.6,2.95,4.72,3.74,6.71,4.18,3.3,False,False,West,Personal Loan,20240323,2024-03-23,2024,1,3,March,12,5,Saturday,True,False,False
APP02621,OFF013,LT04,2023-11-05,20231105,2023-12-01,490000,15.89,574,43,1955000,2,Approved,26.29,3.43,5.09,3.97,5.51,4.31,3.98,False,False,East,Business Loan,20231105,2023-11-05,2023,4,11,November,44,6,Sunday,True,False,False
APP02622,OFF022,LT05,2024-09-22,20240922,2024-10-23,778000,9.15,659,33,1877000,0,Approved,31.17,3.88,5.41,4.91,7.22,4.94,4.81,False,False,North,Education Loan,20240922,2024-09-22,2024,3,9,September,38,6,Sunday,True,False,False
APP02623,OFF048,LT04,2022-08-23,20220823,2022-10-03,3740000,13.7,684,52,1202000,3,Rejected,41.17,5.1,7.72,6.6,9.35,6.18,6.22,False,False,North,Business Loan,20220823,2022-08-23,2022,3,8,August,34,1,Tuesday,False,False,False
APP02624,OFF003,LT05,2022-11-15,20221115,2022-12-13,1697000,10.34,562,26,750000,2,Approved,28.23,3.54,5.7,3.94,7.16,4.19,3.7,False,False,North,Education Loan,20221115,2022-11-15,2022,4,11,November,46,1,Tuesday,False,False,False
APP02625,OFF010,LT02,2023-10-18,20231018,,4230000,9.74,609,57,1305000,1,In Progress,27.32,3.37,5.05,4.65,6.46,3.72,4.07,False,False,East,Home Loan,20231018,2023-10-18,2023,4,10,October,42,2,Wednesday,False,False,False
APP02626,OFF039,LT04,2022-05-08,20220508,2022-06-16,3278000,15.78,569,31,858000,2,Approved,39.63,5.41,7.26,5.97,8.9,6.17,5.92,False,False,Central,Business Loan,20220508,2022-05-08,2022,2,5,May,18,6,Sunday,True,False,False
APP02627,OFF024,LT04,2024-08-27,20240827,2024-11-06,3438000,14.78,543,62,1921000,2,Approved,71.96,9.67,12.68,11.02,15.74,11.07,11.78,True,False,West,Business Loan,20240827,2024-08-27,2024,3,8,August,35,1,Tuesday,False,False,False
APP02628,OFF014,LT01,2024-05-16,20240516,2024-06-14,82000,14.25,593,31,1882000,1,Approved,29.68,3.68,5.47,3.99,7.86,4.12,4.56,False,False,West,Personal Loan,20240516,2024-05-16,2024,2,5,May,20,3,Thursday,False,False,False
APP02629,OFF041,LT02,2022-06-21,20220621,,9607000,9.87,689,23,313000,2,In Progress,48,6.13,8.54,7.15,11.13,7.09,7.96,False,False,South,Home Loan,20220621,2022-06-21,2022,2,6,June,25,1,Tuesday,False,False,False
APP02630,OFF018,LT04,2022-06-17,20220617,2022-07-28,4443000,14.73,653,53,1462000,1,Withdrawn,41.36,5.57,7.09,6.58,9.65,6.5,5.97,False,False,North,Business Loan,20220617,2022-06-17,2022,2,6,June,24,4,Friday,False,False,False
APP02631,OFF046,LT04,2024-05-09,20240509,2024-06-17,2947000,13.86,676,62,790000,2,Approved,39.39,5.22,6.89,6.38,9.09,5.83,5.98,False,False,Central,Business Loan,20240509,2024-05-09,2024,2,5,May,19,3,Thursday,False,False,False
APP02632,OFF043,LT03,2023-01-12,20230112,2023-02-09,1343000,11.9,617,60,585000,0,Rejected,28.53,2.67,5.56,3.9,7.68,4.58,4.14,False,False,North,Auto Loan,20230112,2023-01-12,2023,1,1,January,2,3,Thursday,False,False,False
APP02633,OFF006,LT04,2023-12-02,20231202,2024-01-18,1853000,13.12,715,56,261000,3,Rejected,47.2,6.13,8.56,7.32,10.98,6.9,7.31,False,False,Central,Business Loan,20231202,2023-12-02,2023,4,12,December,48,5,Saturday,True,False,False
APP02634,OFF020,LT02,2023-02-11,20230211,2023-03-15,4743000,8.27,698,58,1394000,1,Approved,32.89,4.06,6.22,4.48,8.35,5.12,4.66,False,False,East,Home Loan,20230211,2023-02-11,2023,1,2,February,6,5,Saturday,True,False,False
APP02635,OFF027,LT04,2024-08-31,20240831,2024-10-31,88000,13.38,601,49,457000,1,Approved,61.96,8.07,10.82,9.38,14.21,9.69,9.79,True,False,West,Business Loan,20240831,2024-08-31,2024,3,8,August,35,5,Saturday,True,True,False
APP02636,OFF011,LT04,2023-12-28,20231228,2024-02-24,299000,13.89,508,48,662000,3,Approved,58.7,7.9,10.48,8.6,13.34,9.29,9.09,True,False,East,Business Loan,20231228,2023-12-28,2023,4,12,December,52,3,Thursday,False,False,False
APP02637,OFF037,LT04,2022-01-21,20220121,2022-03-10,2551000,15.14,711,51,1295000,4,Approved,48.96,6.72,9.31,7.44,10.66,7.67,7.16,False,False,West,Business Loan,20220121,2022-01-21,2022,1,1,January,3,4,Friday,False,False,False
APP02638,OFF039,LT02,2022-06-09,20220609,2022-07-09,2647000,10.39,678,53,901000,3,Approved,30.43,4.1,5.5,4.34,7.13,4.52,4.84,False,False,Central,Home Loan,20220609,2022-06-09,2022,2,6,June,23,3,Thursday,False,False,False
APP02639,OFF038,LT05,2022-10-24,20221024,,1757000,10.72,669,50,634000,2,In Progress,31.89,3.42,6.09,4.81,8,4.72,4.85,False,False,East,Education Loan,20221024,2022-10-24,2022,4,10,October,43,0,Monday,False,False,False
APP02640,OFF047,LT03,2022-01-30,20220130,2022-03-06,1429000,9.05,696,62,689000,1,Approved,35.54,3.93,6.68,4.97,10.15,4.92,4.89,True,False,East,Auto Loan,20220130,2022-01-30,2022,1,1,January,4,6,Sunday,True,False,False
APP02641,OFF030,LT02,2024-10-19,20241019,2024-12-04,6837000,8.48,787,48,995000,1,Approved,46.6,5.67,8.83,6.91,11.1,7.19,6.9,False,False,South,Home Loan,20241019,2024-10-19,2024,4,10,October,42,5,Saturday,True,False,False
APP02642,OFF008,LT04,2023-06-23,20230623,2023-08-02,3833000,13.72,651,59,391000,4,Approved,40.25,5.21,7.17,6.69,9.09,5.93,6.16,False,False,West,Business Loan,20230623,2023-06-23,2023,2,6,June,25,4,Friday,False,False,False
APP02643,OFF001,LT04,2022-09-15,20220915,2022-10-20,75000,13.94,710,53,1374000,2,Rejected,35.74,4.85,6.2,5.49,7.92,5.32,5.96,False,False,North,Business Loan,20220915,2022-09-15,2022,3,9,September,37,3,Thursday,False,False,False
APP02644,OFF041,LT05,2022-07-19,20220719,,796000,10,678,43,1425000,0,In Progress,35.28,4.5,6.39,5.27,8.62,4.8,5.7,False,False,South,Education Loan,20220719,2022-07-19,2022,3,7,July,29,1,Tuesday,False,False,False
APP02645,OFF048,LT02,2024-05-10,20240510,2024-06-15,7778000,9.38,659,21,665000,0,Approved,36.02,4.22,6.54,5.51,8.66,5.81,5.28,False,False,North,Home Loan,20240510,2024-05-10,2024,2,5,May,19,4,Friday,False,False,False
APP02646,OFF050,LT02,2024-02-13,20240213,2024-03-25,6641000,7.9,714,60,1816000,2,Approved,41.76,5.92,6.91,6.16,9.82,6.75,6.2,False,False,Central,Home Loan,20240213,2024-02-13,2024,1,2,February,7,1,Tuesday,False,False,False
APP02647,OFF014,LT02,2022-01-30,20220130,2022-04-18,6691000,8.51,816,58,658000,2,Approved,78.88,9.56,14.05,12.6,18.71,11.75,12.21,True,False,West,Home Loan,20220130,2022-01-30,2022,1,1,January,4,6,Sunday,True,False,False
APP02648,OFF024,LT01,2023-09-11,20230911,2023-10-13,388000,12.5,644,29,1038000,3,Approved,32.67,3.17,5.72,4.87,8.96,4.92,5.03,False,False,West,Personal Loan,20230911,2023-09-11,2023,3,9,September,37,0,Monday,False,False,False
APP02649,OFF033,LT01,2024-10-19,20241019,2024-11-17,81000,11.82,662,63,1973000,0,Approved,29.59,2.94,5.95,4.37,7.6,4.46,4.27,False,False,South,Personal Loan,20241019,2024-10-19,2024,4,10,October,42,5,Saturday,True,False,False
APP02650,OFF030,LT04,2024-04-20,20240420,2024-06-11,2826000,14.46,548,34,371000,0,Rejected,52.59,6.69,9.56,8.05,12.04,8.31,7.94,False,False,South,Business Loan,20240420,2024-04-20,2024,2,4,April,16,5,Saturday,True,False,False
APP02651,OFF035,LT04,2023-11-19,20231119,2023-12-16,944000,14.66,659,40,838000,0,Approved,27.85,3.55,4.92,4.68,5.64,4.66,4.4,False,False,North,Business Loan,20231119,2023-11-19,2023,4,11,November,46,6,Sunday,True,False,False
APP02652,OFF012,LT04,2024-05-27,20240527,,602000,15.49,612,37,1011000,3,In Progress,55.22,6.93,10.06,9.04,12.6,8.24,8.35,True,False,West,Business Loan,20240527,2024-05-27,2024,2,5,May,22,0,Monday,False,False,False
APP02653,OFF036,LT05,2022-11-30,20221130,2023-01-07,1210000,10.17,589,23,1909000,1,Rejected,38.21,4.87,7,5.78,9.86,5.84,4.86,True,False,West,Education Loan,20221130,2022-11-30,2022,4,11,November,48,2,Wednesday,False,True,False
APP02654,OFF025,LT03,2024-06-14,20240614,2024-07-10,976000,9.36,694,40,739000,1,Withdrawn,26.32,2.92,5.17,3.37,7.03,3.6,4.23,False,False,South,Auto Loan,20240614,2024-06-14,2024,2,6,June,24,4,Friday,False,False,False
APP02655,OFF045,LT05,2022-07-23,20220723,2022-08-21,1569000,10.91,672,62,1681000,4,Approved,29.73,3.7,5.64,4.55,7.69,4.23,3.92,False,False,East,Education Loan,20220723,2022-07-23,2022,3,7,July,29,5,Saturday,True,False,False
APP02656,OFF007,LT01,2022-02-03,20220203,,357000,12.7,704,37,257000,2,In Progress,35.59,4.16,6.4,5.2,9.42,5.05,5.36,False,False,South,Personal Loan,20220203,2022-02-03,2022,1,2,February,5,3,Thursday,False,False,False
APP02657,OFF027,LT01,2024-10-13,20241013,2024-11-17,376000,13.7,781,54,1260000,1,Approved,35.11,3.41,6.38,4.89,9.46,5.91,5.06,False,False,West,Personal Loan,20241013,2024-10-13,2024,4,10,October,41,6,Sunday,True,False,False
APP02658,OFF040,LT05,2022-07-24,20220724,,524000,10.34,720,61,1935000,0,In Progress,26.72,3.39,4.91,4.11,6.64,3.93,3.74,False,False,North,Education Loan,20220724,2022-07-24,2022,3,7,July,29,6,Sunday,True,False,False
APP02659,OFF033,LT05,2022-03-08,20220308,2022-04-17,1918000,10.91,622,60,1523000,4,Rejected,40.7,4.71,7.24,6.15,10.22,6.27,6.11,False,False,South,Education Loan,20220308,2022-03-08,2022,1,3,March,10,1,Tuesday,False,False,False
APP02660,OFF027,LT02,2023-04-02,20230402,2023-05-19,8937000,7.58,734,30,1415000,4,Approved,47.99,5.67,8.78,7.69,11.64,7.31,6.9,False,False,West,Home Loan,20230402,2023-04-02,2023,2,4,April,13,6,Sunday,True,False,False
APP02661,OFF036,LT04,2022-08-23,20220823,,1638000,13.83,578,31,304000,0,In Progress,36.15,4.42,6.41,4.92,8.59,5.77,6.04,False,False,West,Business Loan,20220823,2022-08-23,2022,3,8,August,34,1,Tuesday,False,False,False
APP02662,OFF031,LT01,2023-12-20,20231220,2024-01-18,462000,12.27,648,34,1257000,0,Approved,29.68,3.49,6.02,4.31,7.54,4.44,3.88,False,False,South,Personal Loan,20231220,2023-12-20,2023,4,12,December,51,2,Wednesday,False,False,False
APP02663,OFF030,LT04,2024-03-21,20240321,2024-05-10,2073000,13.53,742,64,1606000,0,Approved,189.79,6.59,9.09,7.68,11.45,7.66,8.15,False,True,South,Business Loan,20240321,2024-03-21,2024,1,3,March,12,3,Thursday,False,False,False
APP02664,OFF015,LT05,2023-08-04,20230804,2023-09-04,679000,8.21,850,27,1729000,4,Approved,31,3.78,5.66,4.44,7.8,4.57,4.75,False,False,North,Education Loan,20230804,2023-08-04,2023,3,8,August,31,4,Friday,False,False,False
APP02665,OFF043,LT03,2023-09-22,20230922,2023-10-17,652000,9.81,850,24,1537000,2,Withdrawn,25.7,2.87,4.97,3.92,6.65,4.15,3.14,False,False,North,Auto Loan,20230922,2023-09-22,2023,3,9,September,38,4,Friday,False,False,False
APP02666,OFF027,LT02,2022-01-09,20220109,2022-02-25,8811000,7.75,641,21,1929000,4,Approved,47.37,5.96,8.62,7.09,11.4,7.03,7.27,False,False,West,Home Loan,20220109,2022-01-09,2022,1,1,January,1,6,Sunday,True,False,False
APP02667,OFF027,LT01,2022-02-01,20220201,2022-03-06,300000,13.7,572,32,1503000,3,Approved,33.58,3.76,6.54,4.4,8.46,5.3,5.12,False,False,West,Personal Loan,20220201,2022-02-01,2022,1,2,February,5,1,Tuesday,False,False,False
